60.896,20.7
60.929,21.0
60.963,22.1
60.996,22.7
61.030,22.9
61.063,22.9
61.097,22.6
61.130,23.0
61.164,22.5
61.197,22.2
61.230,21.2
61.264,20.9
61.297,19.0
61.331,19.1
61.364,17.9
61.398,17.5
61.431,16.5
61.465,15.3
61.498,14.2
61.532,14.1
61.565,13.0
61.599,12.3
61.632,11.8
61.665,11.4
61.699,11.2
61.732,11.6
61.766,11.2
61.799,10.7
61.833,11.8
61.866,12.6
61.900,12.7
61.933,13.0
61.967,13.4
62.000,14.3
62.034,15.2
62.067,15.8
62.100,16.9
62.134,18.6
62.167,18.8
62.201,19.8
62.234,20.6
62.268,20.7
62.301,21.3
62.335,21.5
62.368,21.8
62.402,22.9
62.435,23.2
62.468,22.7
62.502,22.8
62.535,22.7
62.569,23.2
62.602,22.8
62.636,22.2
62.669,21.4
62.703,20.5
62.736,20.2
62.770,17.8
62.803,17.7
62.837,17.9
62.870,16.1
62.903,15.4
62.937,15.0
62.970,13.2
63.004,13.7
63.037,12.7
63.071,12.1
63.104,11.9
63.138,11.1
63.171,11.2
63.205,11.2
63.238,11.6
63.272,11.8
63.305,12.0
63.338,13.0
63.372,12.8
63.405,13.2
63.439,13.6
63.472,14.5
63.506,15.8
63.539,15.9
63.573,16.6
63.606,17.1
63.640,18.9
63.673,19.9
63.706,20.3
63.740,21.2
63.773,20.9
63.807,20.8
63.840,21.7
63.874,22.0
63.907,22.9
63.941,24.1
63.974,23.5
64.008,23.5
64.041,23.0
64.075,22.4
64.108,22.0
64.141,21.4
64.175,21.1
64.208,20.9
64.242,19.4
64.275,17.5
64.309,17.0
64.342,16.5
64.376,15.8
64.409,14.3
64.443,14.6
64.476,13.7
64.509,13.6
64.543,12.5
64.576,11.5
64.610,10.9
64.643,10.8
64.677,10.4
64.710,11.0
64.744,11.7
64.777,12.1
64.811,12.1
64.844,12.3
64.878,12.0
64.911,12.6
64.944,13.7
64.978,13.2
65.011,13.9
65.045,15.3
65.078,15.6
65.112,15.7
65.145,17.5
65.179,17.5
65.212,19.3
65.246,20.2
65.279,20.9
65.313,21.5
65.346,22.1
65.379,22.4
65.413,22.4
65.446,23.2
65.480,22.6
65.513,22.7
65.547,23.1
65.580,23.7
65.614,22.6
65.647,20.0
65.681,16.1
65.714,12.1
65.747,11.6
65.781,12.3
65.814,11.2
65.848,10.7
65.881,9.4
65.915,8.8
65.948,7.8
65.982,6.1
66.015,5.2
66.049,4.9
66.082,5.3
66.116,5.1
66.149,5.2
66.182,4.9
66.216,4.8
66.249,4.9
66.283,4.7
66.316,4.8
66.350,5.2
66.383,5.0
66.417,4.9
66.450,4.4
66.484,4.4
66.517,4.5
66.551,4.7
66.584,5.2
66.617,5.1
66.651,4.4
66.684,5.4
66.718,5.3
66.751,5.3
66.785,5.4
66.818,4.8
66.852,5.0
66.885,4.9
66.919,4.8
66.952,4.6
66.985,4.7
67.019,4.6
67.052,4.9
