Wavelength (nm),Blank,Sample 1,Sample 2,sample 3,Sample 4,Sample 5,Sample 6
296.0124207,0.1158663183,1.269470334,0.6383683681,0.3974095881,0.4544939399,2.413082123,0.8488214016
294.0148926,0.1200740188,1.404744148,0.7044170499,0.4246032536,0.4889217317,2.68203783,0.9074904919
292.0168152,0.1237148494,1.536869407,0.7668182254,0.4543606341,0.5190753341,2.939578056,0.9741687775
290.0183411,0.1284350157,1.670960784,0.8370343447,0.4841072857,0.5523114204,3.161691189,1.049006939
288.0193787,0.1327122152,1.82730937,0.8989138007,0.5155094266,0.5899233818,3.400771856,1.107269287
285.9808044,0.1372300237,1.942724943,0.9556903839,0.5419147015,0.6209019423,3.445040703,1.173647881
283.9809875,0.1414232254,2.059592009,1.003763795,0.5614517927,0.6443360448,3.752600193,1.220887542
281.9806519,0.145410195,2.147334337,1.041425824,0.5803415775,0.6657462716,3.7014606,1.26570034
280.019165,0.1494719684,2.216605663,1.072751403,0.5962347388,0.6821938753,3.934812069,1.304414034
278.0180054,0.1527111828,2.266113997,1.097162724,0.6094577909,0.6939859986,3.960649252,1.327430844
276.0163879,0.1562469751,2.289259911,1.111459017,0.6177371144,0.7039685845,3.652418137,1.344943285
274.0143738,0.1589834392,2.297430277,1.120296836,0.6231815219,0.7093887925,3.984400988,1.353964925
272.0119019,0.1611026675,2.30305481,1.120592117,0.624098599,0.7105698586,3.830279112,1.355683446
270.0090332,0.1644113958,2.291070461,1.117518544,0.6249768734,0.7102268934,10,1.356674075
268.0057373,0.1658614278,2.272804737,1.111140847,0.6227796078,0.7080570459,3.900362968,1.352748156
266.0020142,0.1672889888,2.260025501,1.102358699,0.6204714775,0.7043707967,3.728110313,1.348150134
263.9978638,0.167984724,2.232240915,1.097720146,0.6190243959,0.7044451237,10,1.344798565
261.9933167,0.1691761762,2.214164257,1.095454097,0.6195881367,0.706887424,3.715825796,1.345535517
259.9883118,0.1726278365,2.220205545,1.094196558,0.6202229261,0.7074368,3.896528244,1.352551579
257.9829712,0.1728400737,2.217929602,1.097700477,0.6231654286,0.7132780552,3.86587286,1.359421492
256.01651,0.1738259494,2.211029768,1.105439067,0.6286064386,0.723572731,4.081763268,1.370579243
254.0103302,0.1737572253,2.233255148,1.116234899,0.6382991672,0.735709548,3.645502329,1.387417316
252.0037689,0.1754771769,2.256121159,1.132888436,0.6502919793,0.7474732399,3.694350004,1.412297606
249.9968109,0.1746145636,2.275810719,1.157040238,0.6717911363,0.7756735086,4.3004179,1.442831039
247.9894714,0.1759460866,2.318494558,1.186562896,0.6931257248,0.8016827106,4.277718067,1.481147885
245.9817047,0.1790781617,2.367494822,1.231107831,0.7254402041,0.8345192671,4.304121494,1.533963442
244.01297,0.1796576828,2.442561865,1.284794807,0.7761009336,0.8946346045,3.972992182,1.609921813
242.0045013,0.1849916875,2.522837639,1.35548389,0.8296006918,0.9598613977,4.132816792,1.691463351
239.9955902,0.1878461391,2.638190031,1.45681417,0.9137468338,1.040124059,3.745841265,1.82285285
237.9863281,0.1916744262,2.861376762,1.59040606,1.025523901,1.154975176,10,1.943610072
236.0161133,0.1956253201,3.099366426,1.758395076,1.152900219,1.305756211,3.855878115,2.132112741
234.0061188,0.1994349211,3.253622055,1.95672369,1.347271919,1.495710254,3.787875652,2.335486412
231.9957581,0.200750798,3.349851608,2.246047735,1.604514956,1.793235183,3.698857546,2.661453009
229.9850311,0.2027835548,3.87158227,2.546275854,1.868421674,2.131320238,3.76297307,3.017590523
228.0134277,0.2075801194,3.52194643,2.685996771,2.202360868,2.483294725,3.220676184,2.817903996
226.0019836,0.2071411461,3.866180897,3.370223284,2.723285675,2.954151154,3.909624338,4.024786472
223.9901886,0.2066388726,3.864543915,3.598840475,3.145748377,3.420045137,3.682690859,3.789533854
222.0175171,0.2070776373,4.190275192,3.526036263,3.611323118,3.700802088,4.037108421,3.784947872
220.0050507,0.2075276971,4.382595062,3.825908422,3.580163479,3.489626884,3.765577793,4.194085121
217.9922333,0.2092860788,4.07062149,3.722237349,3.71378231,3.314798355,3.803374529,3.813585281
216.0185547,0.2143518329,3.521285534,3.703771114,3.71037221,3.445649385,4.060907364,3.483219862
214.0050659,0.2224526405,3.689721823,3.539494753,3.819782972,3.592020988,3.591475725,3.801691294
211.9912415,0.2340197265,3.940131426,4.096513748,3.724547863,3.513756514,3.887584209,4.052124023
210.0165863,0.2496016324,4.106472015,3.432453871,3.419569016,3.752296448,3.690357924,3.577228308
208.0020905,0.2790417373,3.661907434,3.736707687,3.478779793,4.104483128,3.882588863,3.73815155
205.9873047,0.3162184656,3.738494396,4.171488285,3.851946115,3.750306845,3.966958046,3.828553915
204.011673,0.3464905322,3.795275927,3.81038332,3.508148432,3.827530146,3.812679529,3.479177475
201.9962463,0.3710514009,3.580965281,4.027699947,3.609786034,3.661768198,4.040111065,3.847675562
199.980484,0.3887831271,3.512192249,3.500679255,3.683239937,3.458864689,3.61291337,3.841468334
